tiempo,valor,unidad,codigo_indicador,nombre_indicador,codigo_region,nombre_region,fuente
1963,20342365392.2225,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SE,Sweden,World Bank
1962,18794282716.8476,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SE,Sweden,World Bank
1961,17329819493.9904,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SE,Sweden,World Bank
1960,15930258332.069,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SE,Sweden,World Bank
2023,884940402230.409,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2022,818426550206.45,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2021,813408787222.499,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2020,741999406005.627,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2019,721369112726.724,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2018,725568717468.001,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2017,695200833086.499,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2016,687895460902.713,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2015,694118186379.628,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2014,726537808338.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2013,706234937370.968,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2012,686420221557.99,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2011,715888126682.396,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2010,598851028906.58,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2009,554212916092.271,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2008,567267767519.158,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2007,490740715594.802,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2006,441634672196.523,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2005,418284865884.998,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2004,403912891033.374,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2003,362075086507.76,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2002,309301422430.386,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2001,286582672434.226,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2000,279216033870.204,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1999,297873643323.126,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1998,303459014346.806,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1997,294788198856.198,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1996,340103959546.926,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1995,352835806342.495,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1994,301375055202.164,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1993,272237527070.926,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1992,279921425828.474,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1991,268901693863.319,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1990,265763573999.424,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1989,208105846934.409,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1988,215540625298.982,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1987,199236370037.554,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1986,159089921062.872,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1985,110980314191.527,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1984,109455312167.511,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1983,114634358534.61,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1982,115043365512.486,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1981,112244805518.786,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1980,122557843886.137,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1979,114970094424.731,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1978,102280472035.794,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1977,73135771167.048,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1976,68476524643.943,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1975,65466081819.2384,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1974,57103011445.6416,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1973,49550006319.5147,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1972,36844318854.2403,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1971,30040171750.6471,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1970,24998066773.3821,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1969,22442043274.074,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1968,20712102793.8026,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1967,19397044714.0963,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1966,18019402373.5388,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1965,16780226225.085,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1964,15833133857.6281,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1963,14283872299.0456,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1962,12989649694.2812,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1961,11713348834.3069,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
1960,10412232620.5258,$,NY.GDP.MKTP.CD,Producto Interno Bruto,CH,Switzerland,World Bank
2022,23622827079.5047,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2021,14353205678.4991,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2020,12047752036.091,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2019,22583045060.0821,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2018,21497782867.6426,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2017,16369843352.3453,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2016,12597854877.4254,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2015,16466863117.0009,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2014,21502061465.9498,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2013,21361254635.051,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2012,43190318032.5627,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2011,67539428159.4474,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2010,61390830874.7007,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2009,54111735628.7065,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2008,52557913568.9549,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2007,40465318382.0585,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2006,33751788856.305,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2005,28858965517.2414,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2004,25086950495.0495,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2003,21828144686.0394,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2002,20669357462.3831,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2001,20237024724.7039,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2000,18937052543.4373,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1999,15873875968.9922,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1998,15200846153.8462,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1997,14505233463.035,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1996,13789560878.2435,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1995,11396706586.8263,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1994,10122020000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1993,13695962055.4771,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1992,13253565861.1424,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1991,12981833333.3333,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1990,12308624417.8268,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1989,9853395761.63227,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1988,10577041644.9944,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1987,11356215543.3043,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1986,13293205278.2803,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1985,16403539892.7783,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1984,17503078174.0039,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1983,17589277143.1314,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1982,16298929011.4681,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1981,15518201335.3151,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1980,13062420382.1656,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1979,9929681528.66242,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1978,9275200458.19015,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1977,7696011396.0114,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1976,7633528866.93424,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1975,6826980444.14982,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1974,5159557147.50895,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1973,3239487516.42576,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1972,3059681697.61273,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1971,2589851325.14544,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1970,2140384010.0724,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1969,2245011514.55676,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1968,1753746429.62092,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1967,1580229799.42693,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1966,1342287553.19149,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1965,1472036540.13329,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1964,1339494267.01571,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1963,1200447408.37696,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1962,1110565880.75881,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1961,945244972.067039,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
1960,857704413.407821,$,NY.GDP.MKTP.CD,Producto Interno Bruto,SY,Syrian Arab Republic,World Bank
2023,12060602008.8478,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2022,10713525200.3998,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2021,8937805347.13963,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2020,8133963550.65742,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2019,8300813599.3084,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2018,7764999999.45362,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2017,7536402852.85802,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2016,6992416096.89018,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2015,8271431485.07484,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2014,9112605459.32845,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2013,8448411318.25417,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2012,7633036903.07634,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2011,6522756255.012,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2010,5642221099.17704,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2009,4979472364.4534,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2008,5161299725.27673,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2007,3719524540.86193,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2006,2830213848.6203,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2005,2312352020.6689,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2004,2076176869.41089,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2003,1555318261.4172,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2002,1221106220.2868,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2001,1080772551.29433,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2000,860541842.263697,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1999,1086612290.27171,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1998,1320199581.52261,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1997,921518032.909326,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1996,1043654822.33503,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1995,1231561860.39946,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1994,1522001205.54551,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1993,1646623195.15603,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1992,1908554572.27139,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1991,2536585365.85366,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
1990,2629395066.27017,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TJ,Tajikistan,World Bank
2023,79062403820.892,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2022,75769974505.0106,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2021,70655628147.8986,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2020,66068737786.0639,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2019,61026731925.9213,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2018,57003712892.0858,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2017,53274884532.7886,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2016,49774409374.4538,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2015,47413919817.124,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2014,49986726460.6805,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2013,45648857242.315,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2012,39650394362.9287,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2011,34657140096.4836,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2010,32012892919.37,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2009,29400573553.6075,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2008,27947821397.9272,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2007,21860434823.4808,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2006,18619859795.2852,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2005,18395383647.4975,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2004,16673062473.3981,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2003,15211487708.7684,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2002,14129651895.6911,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2001,13563990022.3641,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2000,13371767081.7428,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1999,12704334195.8151,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1998,12172790056.3733,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1997,11158197941.9152,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1996,9433528150.36609,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1995,7631431840.49992,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1994,6550480483.9385,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1993,6182872707.82523,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1992,6681997469.31292,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1991,7197768158.58347,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1990,6184384225.02712,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1989,6418799006.80247,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1988,7406614407.46127,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1987,7824193222.11908,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1986,10840864521.2338,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1985,15328295175.4067,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1984,12906635133.1557,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1983,14049883809.0089,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1982,13927383239.8322,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1981,13161540377.5792,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1980,11409228086.7463,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1979,9804637490.81892,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1978,9261675709.83072,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1977,7732598995.10303,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1976,6472511987.84735,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1975,5729917839.54264,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1974,4977337978.35959,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1973,4144104535.49655,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1972,3472787266.0964,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1971,3050673517.33059,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1970,2851419386.07225,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1969,5142066811.47328,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1968,4895251824.05927,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1967,4565132047.52718,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1966,4377998825.12047,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1965,3817226546.22938,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1964,3748840925.06363,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1963,3456579293.44828,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1962,3101589992.664,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1961,2826179031.22839,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
1960,2651729807.38808,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TZ,Tanzania,World Bank
2023,514968699239.005,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2022,495645210972.751,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2021,506256494297.34,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2020,500461898480.246,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2019,543976691793.886,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2018,506754208404.485,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2017,456356813536.764,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2016,413366349747.508,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2015,401296238228.084,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2014,407339040197.651,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2013,420333654592.547,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2012,397558325278.579,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2011,370818739623.622,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2010,341104766329.17,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2009,281710630187.319,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2008,291382982430.951,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2007,262942621455.053,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2006,221758296021.621,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
2005,189318408468.595,$,NY.GDP.MKTP.CD,Producto Interno Bruto,TH,Thailand,World Bank
